Date,MJD,BarIdx,OpenTime,CloseTime,ClosePrice,Quantity,Slope_1h,TurnOver_1h,Slope_2h,Label,Label_Predicted
2017-08-08,57973,8,11:30:00,11:44:59,40.4,1345631,0.0769230769230464,1.7810230813618002,0.1827634544067317,0.0,0.0
2017-08-08,57973,9,11:45:01,11:59:58,40.36,1353655,0.0644601462749245,1.576310155799192,0.1371012540037224,0.0,0.0
2017-08-08,57973,10,12:00:00,12:14:59,40.38,950432,0.0569729997522881,1.3692942873629543,0.0980739690417167,0.0,0.0
2017-08-08,57973,11,12:15:02,12:29:59,40.36,789251,-0.0247708694575497,1.280718118869013,0.0498798750937105,0.0,0.0
2017-08-08,57973,12,12:30:01,12:44:59,40.31,1081439,-0.0421209117938773,1.20449422965955,0.0182991257740318,0.0,0.0
2017-08-08,57973,13,12:45:00,12:59:57,40.3,626062,-0.0718978554605228,0.9945712637045584,-0.0020660303293173,0.0,0.0
2017-08-08,57973,14,13:00:02,13:14:59,40.26,893052,-0.0769135343009813,0.9780161569532604,-0.0259729527115124,0.0,0.0
2017-08-08,57973,15,13:15:00,13:29:59,40.22,898946,-0.0769612711023101,1.0096650317368725,-0.0605051739302348,0.0,0.0
2017-08-08,57973,16,13:30:00,13:44:59,40.26,785610,-0.0397416790859621,0.9243133294864396,-0.0534614044104117,0.0,0.0
2017-08-08,57973,17,13:45:01,13:59:58,40.29,378199,0.0322901142573159,0.8528006347374495,-0.0425433853898841,0.0,0.0
2017-08-08,57973,18,14:00:03,14:14:57,40.3,467705,0.0670391061452346,0.7300807847663012,-0.0200899319896646,0.0,0.0
2017-08-08,57973,19,14:15:01,14:29:58,40.27,360952,0.00993048659382,0.5748603577611079,-0.0044332529436743,0.0,0.0
2017-08-08,57973,20,14:30:00,14:44:59,40.27,379640,-0.0223435948361633,0.457731102135026,0.0032518594723799,0.0,0.0
2017-08-08,57973,21,14:45:00,14:59:59,40.3,580889,-2.8283559735548613e-14,0.5162106174264282,0.0168505445386595,0.0,0.0
2017-08-08,57973,22,15:00:00,15:14:58,40.27,682734,0.0074497144275892,0.5782501442585113,0.0135986850662885,0.0,0.0
2017-08-08,57973,23,15:15:00,15:29:58,40.11,1355639,-0.1266451452694551,0.8652342758222735,-0.0339967126656892,0.0,0.0
2017-08-08,57973,24,15:30:00,15:44:58,39.98,2266769,-0.2786762876337627,1.409703115983843,-0.0913476888147785,1.0,0.0
2017-08-08,57973,25,15:45:01,16:00:00,40.02,3189332,-0.2196430799950282,2.162283323716099,-0.1158844466517594,1.0,0.0
2017-08-09,57974,0,9:30:00,9:44:59,39.91,2664714,-0.140000000000021,2.734118291979227,-0.1448476877688078,1.0,0.0
2017-08-09,57974,1,9:45:00,9:59:59,40.09,1640650,0.055000000000005,2.816348817080208,-0.1214226338914583,1.0,0.0
2017-08-09,57974,2,10:00:00,10:14:58,40.02,1090742,0.0449775112443538,2.4770450086555105,-0.1016459511029402,1.0,0.0
2017-08-09,57974,3,10:15:00,10:29:58,40.1,1015295,0.1248283610035904,1.8497983266012692,-0.042203874434551,1.0,1.0
2017-08-09,57974,4,10:30:00,10:44:59,40.17,1088567,0.079810450180796,1.395053087132141,0.0356652460010416,0.0,1.0
2017-08-09,57974,6,11:00:00,11:14:59,40.06,796358,-0.0323947171692312,1.0441961915753029,0.0549564804087602,1.0,1.0
2017-08-09,57974,7,11:15:00,11:29:59,40.02,625415,-0.1371229119920415,0.9317091748413155,0.0329738882452597,1.0,1.0
2017-08-09,57974,8,11:30:00,11:44:59,40.03,675885,-0.1073791984018162,0.8126433929601846,-0.0163384130944922,1.0,1.0
2017-08-09,57974,9,11:45:00,11:59:59,40.18,813069,0.0923960544387288,0.8397942873629544,0.0065345499477235,1.0,1.0
2017-08-09,57974,10,12:00:00,12:14:59,40.1,598783,0.097341819543222,0.7827905366416619,-0.0112813205082426,0.0,1.0
2017-08-09,57974,11,12:15:03,12:29:57,40.14,377479,0.0623130608175278,0.7112567801500288,-0.0041542040545007,0.0,1.0
2017-08-09,57974,12,12:30:02,12:44:58,40.11,335525,-0.0423676012461375,0.6130571263704558,0.0130609530933723,0.0,1.0
2017-08-09,57974,13,12:45:01,12:59:59,40.08,874356,-0.0224410921331669,0.6307394691286785,0.0249438762783819,0.0,1.0
2017-08-09,57974,14,13:00:00,13:14:59,40.22,796389,0.0523364485981014,0.6877521638776688,0.0439322967686055,0.0,1.0
2017-08-09,57974,15,13:15:00,13:29:55,40.16,398458,0.0722561355425154,0.6938049624927871,0.0302625723186518,0.0,0.0
2017-08-09,57974,16,13:30:01,13:44:59,40.21,386596,0.0821201941022585,0.7085398153491056,0.021348514499202,0.0,0.0
2017-08-09,57974,17,13:45:00,13:59:59,40.3,900486,0.0721123958721633,0.7160787651471436,0.0604874577477353,0.0,0.0
2017-08-09,57974,18,14:00:00,14:14:59,40.21,749495,0.0596866451131351,0.7025490478938258,0.0524360546757014,0.0,0.0
2017-08-09,57974,19,14:15:00,14:29:59,40.2,503341,-0.0298433225565982,0.7328095787651472,0.046487939784798,0.0,0.0
2017-08-09,57974,20,14:30:00,14:44:56,40.15,515094,-0.1144136301455263,0.7698834391229082,0.0186543962193837,0.0,0.0
2017-08-09,57974,21,14:45:00,14:59:57,40.16,763845,-0.0497760079641873,0.7304601846508944,-0.0174699901102002,0.0,0.0
2017-08-09,57974,22,15:00:00,15:14:58,40.13,575978,-0.0498069978832239,0.6803975764570109,-0.0272582900756062,0.0,0.0
2017-08-09,57974,23,15:15:00,15:29:59,40.18,675790,0.0149420993649402,0.7301520484708598,-0.0373227170937981,0.0,0.0
2017-08-09,57974,24,15:30:00,15:44:58,40.22,747837,0.0572566591983894,0.7973023658395846,-0.0269552956788561,0.0,0.0
2017-08-09,57974,25,15:45:00,16:00:00,40.26,2759780,0.1069651741293288,1.37316358915176,0.0151068140617833,0.0,0.0
2017-08-10,57975,0,9:30:00,9:44:59,39.8,2428234,-0.273631840796059,1.907570975187536,-0.0598646229714157,0.0,0.0
2017-08-10,57975,1,9:45:00,9:59:59,39.74,1814731,-0.47488127968011,2.2361748413156377,-0.1257033756099828,0.0,0.0
2017-08-10,57975,2,10:00:00,10:14:59,39.62,1979382,-0.4978627105858904,2.59149653779573,-0.2025396034612552,0.0,1.0
2017-08-10,57975,3,10:15:00,10:29:58,39.75,1215249,-0.06793307334258,2.1458730525100984,-0.2192394535694854,0.0,1.0
2017-08-10,57975,4,10:30:00,10:44:59,39.79,809811,0.070449113095952,1.6789304673975765,-0.2112014550763076,0.0,1.0
2017-08-10,57975,5,10:45:00,10:59:59,39.78,705498,0.130768263548329,1.3588978649740335,-0.1705596150738702,0.0,1.0
2017-08-10,57975,6,11:00:01,11:14:59,39.71,644571,-0.0326920658871037,0.9737821696480092,-0.1098716866351636,0.0,1.0
2017-08-10,57975,7,11:15:00,11:29:59,39.59,903314,-0.1685746634797042,0.8837836122331219,-0.0329481396282187,0.0,1.0
2017-08-10,57975,8,11:30:00,11:44:59,39.44,1451694,-0.2875157629256296,1.0689777841892671,-0.0713236836584781,0.0,1.0
2017-08-10,57975,9,11:45:01,11:59:59,39.37,1282660,-0.2960900923700207,1.2354988459319098,-0.1191526654781426,0.0,1.0
2017-08-10,57975,10,12:00:00,12:14:58,39.46,1123598,-0.1166032953105469,1.3737062896710903,-0.1582297483936796,0.0,1.0
2017-08-10,57975,11,12:15:01,12:29:59,39.3,1110255,-0.0837457175485493,1.4334122908251583,-0.1867413632119465,1.0,1.0
2017-08-10,57975,12,12:30:00,12:44:59,39.24,1538813,-0.1398245837040907,1.4585476053087132,-0.1898123000784554,1.0,1.0
2017-08-10,57975,13,12:45:00,12:59:59,39.22,1094024,-0.1986249045072839,1.4041229082515867,-0.1664642509712909,1.0,1.0
2017-08-10,57975,14,13:00:00,13:14:59,39.21,1165616,-0.0739230180984085,1.4162458165031735,-0.1304424146676511,1.0,1.0
2017-08-10,57975,15,13:15:00,13:29:57,39.34,773098,0.0739230180983746,1.318970282746682,-0.0690306641476483,1.0,1.0
2017-08-10,57975,16,13:30:00,13:44:59,39.22,686347,0.0331463539010591,1.0730193306405078,-0.0588114033492112,1.0,1.0
2017-08-10,57975,17,13:45:00,13:59:59,39.2,796219,-0.0382506693867294,0.9870975187536064,-0.0585679084277057,1.0,1.0
2017-08-10,57975,18,14:00:00,14:14:59,39.26,740663,-0.0662589194699536,0.8644913444893247,-0.0106211232899938,1.0,1.0
2017-08-10,57975,19,14:15:01,14:29:59,39.29,587570,0.0688073394495143,0.8109633583381419,0.0121384266171413,1.0,1.0
2017-08-10,57975,20,14:30:01,14:44:59,39.22,777670,0.022935779816487,0.8373115983843047,0.0042495325514245,1.0,1.0
2017-08-10,57975,21,14:45:00,14:59:59,39.24,574993,-0.0331210191083024,0.7734841315637623,-0.0036415279851376,1.0,1.0
2017-08-10,57975,22,15:00:00,15:14:59,39.12,867340,-0.1249044098904069,0.8100326024235429,-0.0409671898328479,1.0,1.0
